id,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm244174,MOVIE,2017,PG-13,122,"['drama', 'scifi', 'action']","['KR', 'US']",0.0,tt3967856,7.3,116305.0,23.865,7.4
ts53545,SHOW,2017,TV-MA,29,"['comedy', 'horror']",['US'],3.0,tt5580540,7.9,64467.0,26.17,7.5
tm350,MOVIE,2017,R,119,"['drama', 'action', 'horror', 'romance', 'scifi']",['US'],0.0,tt4334266,5.2,30785.0,20.735,5.2
ts84328,SHOW,2018,TV-G,23,"['scifi', 'family', 'fantasy']",['AU'],2.0,tt7153034,6.7,1914.0,15.122,7.6
ts53198,SHOW,2017,TV-PG,29,"['comedy', 'drama']",['US'],4.0,tt5339440,8.2,15669.0,27.347,8.0
ts76243,SHOW,2017,TV-MA,21,"['crime', 'comedy', 'drama', 'romance', 'thriller']",['GB'],2.0,tt6257970,8.1,177868.0,60.765,8.2
ts58367,SHOW,2018,TV-MA,45,"['drama', 'thriller', 'crime', 'european']",['GB'],1.0,tt7902072,7.2,41822.0,18.515,6.9
ts55720,SHOW,2017,TV-MA,34,"['drama', 'comedy', 'sport', 'reality']",['US'],4.0,tt0784878,8.0,44751.0,18.959,7.4
ts77852,SHOW,2018,TV-G,21,"['comedy', 'romance', 'animation', 'family', 'fantasy']",['US'],8.0,tt7539608,5.8,798.0,14.06,8.6
ts78430,SHOW,2018,TV-MA,57,"['drama', 'thriller', 'crime']",['GB'],1.0,tt6729080,6.7,17304.0,15.543,6.4
tm210043,MOVIE,2017,R,120,"['thriller', 'crime', 'drama']",['US'],0.0,tt4633690,7.3,83961.0,29.901,6.9
ts56261,SHOW,2017,TV-MA,26,"['scifi', 'drama', 'fantasy', 'horror', 'animation', 'action']",['US'],4.0,tt6517102,8.3,61114.0,97.7,8.3
tm226948,MOVIE,2017,PG-13,132,"['fantasy', 'drama']",['US'],0.0,tt2872518,6.2,35406.0,129.191,7.4
ts82849,SHOW,2018,TV-MA,26,"['drama', 'comedy']",['US'],3.0,tt7255502,8.2,38232.0,16.555,7.6
ts74809,SHOW,2017,TV-14,44,"['action', 'drama', 'history']",['US'],2.0,tt4555364,6.7,19809.0,30.484,7.0
ts56969,SHOW,2017,TV-14,31,"['comedy', 'drama']",['US'],4.0,tt6315640,8.3,81643.0,40.8,8.3
ts58155,SHOW,2017,TV-MA,44,"['drama', 'thriller', 'crime']",['CA'],1.0,tt1034007,7.7,31577.0,15.686,7.4
tm288499,MOVIE,2018,R,135,"['drama', 'european']","['MX', 'US']",0.0,tt6155172,7.7,153508.0,17.67,7.7
ts76458,SHOW,2018,TV-MA,46,"['drama', 'thriller', 'crime']",['FI'],3.0,tt6616260,7.3,8762.0,16.444,6.8
tm299741,MOVIE,2017,PG-13,115,"['drama', 'crime']",['GB'],0.0,tt1869347,6.3,23327.0,11.071,6.4
ts39015,SHOW,2017,TV-PG,47,"['action', 'family', 'comedy', 'drama']",['US'],3.0,tt4834206,7.8,59239.0,33.836,7.3
tm244191,MOVIE,2017,R,93,"['drama', 'documentation', 'war', 'thriller']",['US'],0.0,tt5592248,6.8,21.0,37.717,5.9
ts74816,SHOW,2017,TV-MA,33,"['comedy', 'drama', 'crime']",['US'],2.0,tt6877772,8.1,29972.0,20.845,7.6
ts52821,SHOW,2018,TV-PG,50,"['animation', 'action', 'drama', 'family', 'fantasy']",['GB'],1.0,tt5670764,7.2,6043.0,6.412,6.9
ts77563,SHOW,2017,TV-14,86,"['scifi', 'comedy', 'thriller', 'drama', 'horror']",['US'],2.0,tt6782014,8.2,3605.0,4.991,7.9
ts80856,SHOW,2018,TV-14,57,"['scifi', 'thriller', 'drama', 'horror', 'fantasy']",['US'],4.0,tt7569592,7.4,90327.0,124.52,8.3
tm272060,MOVIE,2017,R,123,"['thriller', 'drama', 'action', 'crime', 'fantasy', 'scifi']","['BE', 'FR', 'GB']",0.0,tt1536537,6.8,120311.0,52.94,7.2
tm233482,MOVIE,2017,R,113,"['thriller', 'action', 'crime', 'drama', 'european']","['IN', 'CN', 'US', 'GB']",0.0,tt4759848,7.0,112487.0,44.823,6.8
tm271951,MOVIE,2018,R,130,"['thriller', 'horror', 'drama', 'fantasy']","['US', 'GB']",0.0,tt6217306,6.3,51038.0,20.664,6.1
tm311815,MOVIE,2017,Unknown,121,"['documentation', 'thriller', 'sport']",['US'],0.0,tt6333060,7.9,48672.0,13.434,7.7
tm371380,MOVIE,2018,R,94,"['comedy', 'drama', 'thriller']",['US'],0.0,tt7525778,5.5,17226.0,32.016,6.0
ts76869,SHOW,2018,TV-14,25,"['drama', 'animation', 'scifi', 'fantasy', 'romance']",['JP'],1.0,tt7078180,8.4,19940.0,56.177,8.7
ts82526,SHOW,2018,TV-MA,56,"['drama', 'crime']",['US'],3.0,tt8714904,8.4,80902.0,58.895,7.9
tm310899,MOVIE,2018,R,120,['drama'],"['GB', 'US', 'AU']",0.0,tt5360996,5.9,10234.0,103.034,6.3
ts72247,SHOW,2018,TV-14,29,"['scifi', 'comedy', 'fantasy', 'animation', 'action']",['US'],4.0,tt5363918,7.2,58639.0,74.537,7.6
tm266666,MOVIE,2017,Unknown,103,"['horror', 'thriller', 'drama']",['US'],0.0,tt3748172,6.5,104894.0,19.167,6.4
tm435086,MOVIE,2018,Unknown,102,"['thriller', 'drama', 'scifi', 'european']",['CA'],0.0,tt4006302,6.0,11118.0,27.133,6.8
ts82189,SHOW,2018,TV-MA,24,"['action', 'animation', 'drama', 'sport']",['JP'],3.0,tt6357658,6.7,5706.0,309.314,8.1
tm267401,MOVIE,2017,R,107,"['thriller', 'crime', 'drama', 'european']",['ES'],0.0,tt4857264,8.0,170351.0,33.283,8.1
tm239286,MOVIE,2018,PG-13,102,"['thriller', 'horror', 'scifi', 'drama', 'action']",['US'],0.0,tt2548396,5.5,102759.0,26.982,5.6
tm273294,MOVIE,2017,Unknown,93,"['drama', 'thriller', 'comedy', 'crime', 'european']",['US'],0.0,tt6149822,6.9,55549.0,8.397,6.5
ts74823,SHOW,2017,TV-MA,27,['comedy'],['US'],1.0,tt5669272,6.9,8502.0,17.018,6.6
tm414285,MOVIE,2018,G,91,"['crime', 'documentation', 'thriller', 'drama']",['US'],0.0,tt6098534,6.8,18165.0,10.083,6.4
tm244192,MOVIE,2017,R,110,"['horror', 'thriller']",['US'],0.0,tt5140878,6.5,129883.0,53.874,6.6
ts77197,SHOW,2018,TV-MA,62,"['crime', 'drama']",['US'],1.0,tt6297682,7.7,15323.0,13.897,7.4
tm419595,MOVIE,2018,Unknown,125,"['fantasy', 'action', 'european']",['KR'],0.0,tt8574252,7.1,9862.0,14.464,7.7
tm346943,MOVIE,2017,Unknown,105,"['drama', 'comedy', 'european']",['US'],0.0,tt1880399,6.8,16482.0,7.996,6.8
ts76865,SHOW,2018,TV-MA,25,"['scifi', 'animation', 'action', 'drama', 'fantasy', 'horror']",['JP'],1.0,tt6660498,7.6,18575.0,68.38,7.9
tm371900,MOVIE,2018,Unknown,101,"['thriller', 'horror', 'drama']",['GB'],0.0,tt6218358,6.8,27622.0,9.063,6.5
ts312241,SHOW,2017,TV-MA,6,"['scifi', 'horror']",['US'],1.0,tt16351432,6.4,870.0,8.612,8.0
ts121489,SHOW,2017,TV-14,22,"['drama', 'horror', 'thriller']",['US'],4.0,tt6873926,5.5,1841.0,18.063,5.5
tm270895,MOVIE,2017,R,93,"['documentation', 'history', 'european']","['BE', 'FR', 'US']",0.0,tt5804038,7.9,21632.0,11.41,7.8
ts55781,SHOW,2017,TV-MA,55,"['drama', 'thriller', 'crime', 'horror', 'european']","['BE', 'FR']",2.0,tt6519410,7.4,10705.0,13.547,7.0
ts87369,SHOW,2018,TV-14,45,['documentation'],['CA'],4.0,tt9498102,7.8,2732.0,21.89,8.1
tm374132,MOVIE,2018,R,124,"['thriller', 'drama', 'horror', 'scifi']",['US'],0.0,tt2737304,6.6,325194.0,38.353,6.9
ts78080,SHOW,2018,TV-14,24,"['drama', 'comedy']",['US'],1.0,tt7078710,7.5,18023.0,24.964,7.6
tm244175,MOVIE,2017,PG-13,122,"['drama', 'war', 'history']","['GB', 'US', 'CZ']",0.0,tt1730768,7.0,42808.0,19.791,7.4
ts58307,SHOW,2017,TV-14,46,"['drama', 'crime']",['CA'],2.0,tt6423364,7.5,9593.0,11.787,7.5
ts55645,SHOW,2017,TV-MA,65,"['war', 'documentation', 'history']",['US'],1.0,tt6587094,8.3,4600.0,6.841,7.8
tm319818,MOVIE,2018,R,121,"['drama', 'action', 'history', 'war']","['GB', 'US']",0.0,tt6679794,6.9,69834.0,19.359,6.8
ts78558,SHOW,2018,TV-14,47,['reality'],['US'],6.0,tt7259746,8.5,18147.0,14.475,7.8
tm313683,MOVIE,2017,R,105,['horror'],['ES'],0.0,tt4276868,6.2,40254.0,36.027,6.2
ts79926,SHOW,2018,TV-14,52,['comedy'],['GB'],1.0,tt7818686,8.4,3545.0,4.73,8.3
ts56648,SHOW,2017,TV-MA,56,"['crime', 'action', 'drama', 'documentation']",['US'],1.0,tt6792200,7.6,14.0,8.375,7.6
tm244332,MOVIE,2018,R,109,"['thriller', 'action', 'crime', 'drama']",['US'],0.0,tt4669264,6.4,21843.0,12.841,6.3
tm315340,MOVIE,2018,R,121,"['thriller', 'action']",['ID'],0.0,tt6116856,6.9,25500.0,19.06,6.8
ts42294,SHOW,2017,TV-MA,58,"['drama', 'thriller']",['US'],4.0,tt1837492,7.5,282373.0,100.866,7.8
ts84010,SHOW,2018,TV-MA,56,"['drama', 'thriller']",['AU'],1.0,tt7371868,7.2,4772.0,8.594,7.2
tm414887,MOVIE,2018,R,84,"['romance', 'comedy', 'drama']",['US'],0.0,tt6987770,6.0,28933.0,11.066,5.7
ts80035,SHOW,2018,TV-MA,44,"['scifi', 'thriller', 'drama', 'horror']",['US'],1.0,tt6903284,5.8,13103.0,17.781,5.6
tm420348,MOVIE,2018,Unknown,95,"['horror', 'thriller', 'drama']",['US'],0.0,tt8361028,5.9,31042.0,16.174,5.8
ts57055,SHOW,2018,TV-14,42,"['scifi', 'action', 'drama']",['US'],4.0,tt6045840,6.1,24646.0,67.65,7.2
tm244206,MOVIE,2017,Unknown,112,"['drama', 'comedy']",['US'],0.0,tt5536736,6.9,47971.0,8.222,6.5
tm434202,MOVIE,2018,Unknown,89,"['horror', 'thriller']",['GB'],0.0,tt2386237,4.8,13290.0,12.05,5.0
tm280828,MOVIE,2017,R,85,"['horror', 'comedy']",['US'],0.0,tt4225622,6.4,86953.0,33.349,6.1
tm366567,MOVIE,2018,PG-13,97,"['fantasy', 'comedy', 'romance']",['US'],0.0,tt5783956,6.4,48215.0,17.067,6.6
tm310706,MOVIE,2018,R,96,"['drama', 'thriller', 'scifi', 'action']",['US'],0.0,tt3201640,5.8,51781.0,32.877,6.0
tm410435,MOVIE,2018,PG-13,100,"['romance', 'comedy', 'drama']",['US'],0.0,tt3846674,7.1,101175.0,66.882,7.7
ts56480,SHOW,2018,TV-MA,58,"['war', 'fantasy', 'romance', 'action']",['GB'],1.0,tt5103758,3.9,13677.0,19.82,6.4
tm307283,MOVIE,2017,Unknown,105,"['drama', 'thriller', 'horror', 'scifi']",['AU'],0.0,tt3860916,6.3,42722.0,13.102,6.4
ts82597,SHOW,2018,TV-Y7,27,"['scifi', 'animation', 'action', 'drama', 'family', 'fantasy', 'thriller']",['US'],3.0,tt8688814,8.4,21635.0,36.019,8.4
ts55962,SHOW,2017,TV-MA,29,"['comedy', 'drama']",['US'],4.0,tt5707802,6.1,24863.0,20.722,6.4
tm244229,MOVIE,2018,R,132,"['drama', 'crime', 'thriller', 'european']","['IT', 'ES', 'FR']",0.0,tt4964788,6.9,34009.0,11.885,6.5
ts75164,SHOW,2017,TV-Y,23,"['comedy', 'family', 'music', 'animation']",['US'],3.0,tt6562134,5.7,110.0,4.772,7.6
ts78452,SHOW,2018,TV-MA,58,"['drama', 'animation', 'fantasy', 'thriller']",['GB'],1.0,tt6712390,6.4,6421.0,18.022,6.6
ts75263,SHOW,2017,TV-14,43,"['crime', 'drama', 'documentation', 'fantasy']",['US'],1.0,tt1149367,7.0,4181.0,3.342,6.2
ts85568,SHOW,2018,TV-MA,29,"['crime', 'thriller', 'drama', 'documentation', 'comedy', 'romance']",['DE'],1.0,tt10163260,7.1,8536.0,16.984,7.0
tm357589,MOVIE,2018,Unknown,124,"['romance', 'drama', 'history', 'war']","['GB', 'US', 'FR']",0.0,tt1289403,7.3,44917.0,11.501,7.5
tm317542,MOVIE,2017,Unknown,102,"['horror', 'crime', 'documentation', 'drama', 'thriller']",['US'],0.0,tt8312644,6.2,60982.0,17.567,5.9
ts80705,SHOW,2018,TV-MA,48,"['crime', 'documentation']",['US'],1.0,tt8342862,7.5,27516.0,10.581,7.5
tm321703,MOVIE,2017,PG-13,97,"['drama', 'romance', 'comedy']",['US'],0.0,tt5719700,5.8,31620.0,16.72,6.1
tm300615,MOVIE,2017,R,120,"['drama', 'war']",['US'],0.0,tt2396589,7.4,47676.0,12.964,7.4
tm244233,MOVIE,2017,PG-13,105,"['thriller', 'crime', 'drama']",['US'],0.0,tt4572792,6.5,27052.0,18.411,7.5
ts81344,SHOW,2018,TV-MA,21,['documentation'],['US'],3.0,tt8005374,8.0,8831.0,12.859,7.7
tm349803,MOVIE,2017,Unknown,94,"['comedy', 'documentation']","['US', 'CA']",0.0,tt7214762,7.7,25593.0,10.938,7.6
ts82228,SHOW,2018,TV-14,23,"['action', 'fantasy', 'animation', 'comedy']",['JP'],2.0,tt8673610,7.5,2206.0,25.894,8.4
ts81331,SHOW,2018,TV-Y7,24,"['scifi', 'action', 'family', 'animation', 'fantasy', 'comedy', 'drama']",['US'],5.0,tt7745956,7.8,14935.0,22.339,8.8
ts55798,SHOW,2017,TV-MA,64,"['drama', 'thriller', 'crime', 'romance', 'scifi', 'comedy']",['KR'],2.0,tt5545948,8.5,7645.0,18.993,8.6
ts78356,SHOW,2018,TV-MA,43,"['drama', 'scifi', 'thriller']",['DK'],3.0,tt6656238,7.3,616.0,70.563,7.4
ts86169,SHOW,2018,TV-MA,47,"['documentation', 'crime']",['US'],1.0,tt0914376,7.3,5883.0,7.434,7.0
tm227940,MOVIE,2017,R,116,"['thriller', 'horror', 'drama']",['AU'],0.0,tt3335606,6.2,24733.0,10.605,6.0
tm243326,MOVIE,2018,R,100,"['scifi', 'drama', 'action', 'crime', 'thriller', 'european']","['US', 'GB']",0.0,tt5419536,6.1,42608.0,33.558,5.9
ts84280,SHOW,2018,TV-14,25,"['animation', 'comedy', 'thriller', 'fantasy', 'romance', 'drama']",['JP'],1.0,tt8993398,8.1,10400.0,60.496,8.8
tm244197,MOVIE,2018,PG-13,107,"['thriller', 'drama', 'scifi']","['PR', 'US', 'GB', 'CN']",0.0,tt4154916,5.5,37340.0,15.406,6.1
tm368449,MOVIE,2018,R,123,"['drama', 'comedy']",['US'],0.0,tt6394284,7.2,19023.0,7.649,6.9
tm211554,MOVIE,2017,R,105,"['scifi', 'thriller', 'horror', 'action']","['SG', 'US', 'GB', 'ID', 'CA', 'CN']",0.0,tt6856700,5.3,21540.0,9.565,5.2
tm363248,MOVIE,2018,Unknown,101,['comedy'],['US'],0.0,tt5566790,6.7,15750.0,12.272,6.5
tm362881,MOVIE,2018,PG,98,"['fantasy', 'animation', 'drama', 'family']",['JP'],0.0,tt6900448,7.0,14983.0,79.565,7.3
tm232673,MOVIE,2018,Unknown,85,"['thriller', 'horror']","['US', 'GB']",0.0,tt1285009,5.2,30499.0,27.064,5.6
ts77957,SHOW,2018,TV-14,63,"['crime', 'documentation']",['US'],2.0,tt7889220,8.1,9099.0,18.126,7.2
ts84904,SHOW,2018,TV-MA,42,"['scifi', 'fantasy', 'crime', 'drama']",['AU'],1.0,tt6898970,6.8,7727.0,13.616,6.8
ts83999,SHOW,2018,TV-Y7,25,"['scifi', 'family', 'fantasy', 'animation', 'comedy', 'drama']",['GB'],2.0,tt6385540,8.5,10162.0,32.606,8.3
ts57303,SHOW,2017,TV-MA,30,"['comedy', 'drama']",['US'],2.0,tt5565334,6.9,20242.0,11.935,6.6
tm411311,MOVIE,2018,R,108,"['drama', 'crime', 'history']",['GB'],0.0,tt5789976,5.5,14081.0,14.269,5.4
tm299677,MOVIE,2018,Unknown,125,"['thriller', 'horror', 'action', 'drama']",['US'],0.0,tt5057140,5.6,36500.0,13.295,5.3
ts58025,SHOW,2017,TV-Y,24,"['animation', 'comedy', 'family', 'fantasy']",['US'],1.0,tt13160278,6.4,642.0,18.893,8.1
ts82302,SHOW,2018,TV-MA,46,"['drama', 'comedy', 'thriller']",['US'],2.0,tt6487482,6.5,27275.0,96.678,7.9
tm449070,MOVIE,2018,R,90,"['scifi', 'thriller', 'fantasy', 'drama']","['GB', 'US']",0.0,tt9495224,7.1,123377.0,14.353,6.8
ts85895,SHOW,2018,TV-MA,52,"['scifi', 'drama']",['RU'],2.0,tt8285216,7.3,8711.0,20.096,7.4
ts56511,SHOW,2017,TV-MA,50,"['drama', 'european']",['ES'],5.0,tt5674718,7.6,13855.0,65.44,7.9
ts57822,SHOW,2017,TV-MA,24,"['comedy', 'crime']",['GB'],2.0,tt5770788,6.8,7173.0,10.499,7.1
tm363488,MOVIE,2018,PG,98,['documentation'],['US'],0.0,tt7689964,7.6,14037.0,8.04,7.6
tm221953,MOVIE,2017,Unknown,168,"['fantasy', 'action', 'drama']",['IN'],0.0,tt4849438,8.2,91560.0,36.891,7.3
tm435916,MOVIE,2018,Unknown,90,"['thriller', 'drama', 'horror', 'music']",['US'],0.0,tt7772580,6.1,41508.0,13.548,6.5
tm233362,MOVIE,2017,Unknown,102,"['thriller', 'drama', 'romance', 'scifi']",['US'],0.0,tt5155780,6.2,33579.0,15.446,6.3
ts79546,SHOW,2018,TV-MA,24,"['action', 'animation', 'drama', 'scifi', 'sport']",['JP'],2.0,tt7965802,7.8,3144.0,28.077,8.0
tm362098,MOVIE,2018,R,96,"['drama', 'thriller', 'european']",['US'],0.0,tt6952960,6.7,15683.0,9.481,6.6
tm346467,MOVIE,2017,R,82,"['thriller', 'crime', 'action']",['US'],0.0,tt5723286,6.4,19951.0,12.176,6.1
tm433381,MOVIE,2018,R,129,"['thriller', 'drama', 'documentation', 'fantasy', 'music', 'romance', 'european']",['ES'],0.0,tt7919356,7.4,52657.0,17.791,7.5
tm412550,MOVIE,2018,PG-13,105,"['comedy', 'romance']",['US'],0.0,tt5304992,6.5,49880.0,14.994,7.0
tm315424,MOVIE,2018,R,108,"['crime', 'comedy']","['GB', 'US']",0.0,tt6520524,5.8,5457.0,6.295,5.8
ts84533,SHOW,2018,TV-Y7,11,"['action', 'animation', 'scifi']",['US'],3.0,tt8891990,6.5,350.0,10.637,7.4
tm499724,MOVIE,2018,Unknown,66,"['thriller', 'drama']",['NG'],0.0,tt8541826,6.2,74.0,1.865,5.5
ts83455,SHOW,2018,TV-MA,57,['drama'],[],1.0,tt7608238,7.0,5225.0,13.135,6.4
ts75772,SHOW,2017,TV-MA,46,"['reality', 'comedy', 'documentation', 'european']",['GB'],5.0,tt7453996,7.6,5388.0,6.26,7.4
tm414220,MOVIE,2018,R,102,"['romance', 'comedy']","['US', 'CA']",0.0,tt6957966,5.7,14492.0,16.841,6.8
ts77518,SHOW,2018,TV-PG,24,"['comedy', 'animation', 'romance']",['JP'],3.0,tt7808344,7.7,2030.0,42.087,8.3
ts79234,SHOW,2018,TV-G,23,"['action', 'comedy', 'animation', 'family', 'fantasy']",['US'],4.0,tt7741824,6.4,3595.0,47.064,7.0
tm139545,MOVIE,2018,R,120,"['crime', 'thriller', 'action', 'drama']",['US'],0.0,tt2011311,6.2,25223.0,12.155,6.2
ts77824,SHOW,2018,TV-MA,55,[],['US'],4.0,tt7829834,7.9,5194.0,10.016,7.5
tm314477,MOVIE,2017,Unknown,78,"['comedy', 'drama', 'fantasy', 'european']",['ES'],0.0,tt5808778,6.1,5686.0,16.673,6.6
tm420274,MOVIE,2018,Unknown,69,"['comedy', 'documentation']",['AU'],0.0,tt8465676,8.1,12035.0,7.7,8.1
tm434008,MOVIE,2018,R,88,['comedy'],['US'],0.0,tt7755856,6.2,3190.0,8.441,6.8
ts80720,SHOW,2018,TV-PG,15,"['action', 'animation', 'comedy', 'drama', 'fantasy', 'romance']",['CN'],3.0,tt11503082,8.5,297.0,93.943,8.8
ts57439,SHOW,2017,TV-MA,43,"['western', 'drama', 'crime']",['US'],1.0,tt6106704,7.6,8111.0,10.571,7.0
tm317566,MOVIE,2017,R,80,"['horror', 'thriller', 'crime', 'drama']",['US'],0.0,tt3654796,6.4,24468.0,13.772,6.3
tm417496,MOVIE,2018,PG-13,110,"['comedy', 'drama']",['US'],0.0,tt4878482,6.5,33206.0,11.126,6.8
tm367065,MOVIE,2018,Unknown,96,['documentation'],"['GB', 'US', 'SG']",0.0,tt7472352,7.4,5020.0,9.789,7.6
tm426274,MOVIE,2018,Unknown,89,"['comedy', 'horror', 'music']",['US'],0.0,tt3960240,5.7,4348.0,11.314,6.2
tm433228,MOVIE,2018,R,101,"['thriller', 'drama', 'history', 'romance']",['GB'],0.0,tt7615302,6.4,12124.0,13.95,6.7
tm244325,MOVIE,2018,R,126,"['thriller', 'drama', 'scifi']","['GB', 'DE']",0.0,tt1464763,5.4,34788.0,14.672,5.6
ts75157,SHOW,2017,TV-Y,25,"['animation', 'family', 'fantasy']",['US'],3.0,tt3869122,6.2,812.0,17.774,6.3
tm316414,MOVIE,2018,R,89,"['horror', 'thriller']",['US'],0.0,tt1999890,5.5,16610.0,19.161,5.6
tm311921,MOVIE,2018,R,91,"['thriller', 'crime']",['US'],0.0,tt5751998,6.6,11167.0,8.056,6.4
tm370212,MOVIE,2018,PG-13,96,"['thriller', 'drama', 'romance', 'action', 'european']","['HK', 'IS', 'US']",0.0,tt6306064,6.6,54750.0,25.491,6.9
ts58152,SHOW,2018,TV-MA,57,"['drama', 'history']",['ES'],1.0,tt4944694,7.4,4292.0,15.73,7.0
ts84779,SHOW,2018,TV-MA,25,"['documentation', 'horror', 'reality']",['US'],3.0,tt9077192,4.6,3150.0,14.069,7.0
tm410742,MOVIE,2018,PG-13,125,"['fantasy', 'drama', 'european']","['IT', 'CH', 'FR']",0.0,tt6752992,7.5,17716.0,8.348,7.4
tm281935,MOVIE,2017,R,104,['comedy'],['US'],0.0,tt6365402,5.6,49478.0,17.717,6.3
tm323634,MOVIE,2018,PG-13,98,"['scifi', 'family', 'thriller', 'action', 'drama']",['US'],0.0,tt5709188,5.3,11785.0,38.144,6.3
tm139885,MOVIE,2018,R,122,"['drama', 'european']","['US', 'FR', 'IR']",0.0,tt0069049,6.7,7104.0,8.717,6.7
ts56038,SHOW,2017,Unknown,60,"['comedy', 'documentation']",['US'],1.0,tt6963504,8.7,2753.0,2.962,7.6
tm349278,MOVIE,2017,Unknown,104,"['horror', 'animation', 'documentation', 'scifi', 'thriller', 'action', 'drama']",['CA'],0.0,tt6243140,5.8,9154.0,11.236,5.8
ts84574,SHOW,2018,Unknown,40,['documentation'],['US'],1.0,tt8772088,7.7,2419.0,2.923,8.4
ts56481,SHOW,2017,TV-PG,21,['comedy'],['US'],2.0,tt4955480,7.0,6810.0,8.409,6.5
ts82560,SHOW,2018,TV-MA,41,"['action', 'documentation']",['NZ'],1.0,tt8725166,7.5,7158.0,11.337,6.5
tm348993,MOVIE,2018,R,143,"['thriller', 'history', 'crime', 'drama', 'european']","['NO', 'US', 'IS']",0.0,tt7280898,6.8,33246.0,19.825,7.2
ts55231,SHOW,2017,TV-14,45,['documentation'],['US'],2.0,tt6333098,8.4,5306.0,14.406,8.0
tm285107,MOVIE,2017,PG-13,112,"['drama', 'history']","['GB', 'US']",0.0,tt5816682,6.8,35458.0,12.817,7.0
ts88783,SHOW,2018,TV-Y7,20,"['scifi', 'animation', 'action', 'comedy', 'family', 'fantasy']",['JP'],4.0,tt9527662,5.1,220.0,26.814,6.8
tm414962,MOVIE,2018,R,110,"['thriller', 'horror']",['ID'],0.0,tt8765496,5.9,4209.0,11.16,6.3
ts57814,SHOW,2017,TV-14,24,"['action', 'animation', 'drama', 'thriller']",['JP'],2.0,tt7131720,7.2,8547.0,98.728,8.3
ts113109,SHOW,2017,TV-Y,5,['animation'],['GB'],5.0,tt7978538,8.6,198.0,7.052,9.5
ts85138,SHOW,2018,TV-PG,50,['documentation'],['US'],2.0,tt0262158,8.0,1269.0,2.44,8.3
ts57424,SHOW,2017,TV-MA,52,"['crime', 'thriller', 'drama', 'european']",['FR'],1.0,tt6560040,7.2,10137.0,28.763,7.1
tm240076,MOVIE,2017,Unknown,96,"['thriller', 'drama', 'crime']",['US'],0.0,tt5833778,6.2,10490.0,10.799,6.2
ts82281,SHOW,2018,TV-Y7,21,"['scifi', 'action', 'comedy', 'animation']",['JP'],1.0,tt12317724,6.0,25.0,7.586,7.5
tm217228,MOVIE,2017,NC-17,101,"['fantasy', 'horror', 'thriller', 'action', 'crime', 'drama']",['US'],0.0,tt1241317,4.5,83519.0,43.924,4.2
ts77474,SHOW,2018,TV-MA,76,"['drama', 'action', 'history', 'romance', 'war']",['KR'],1.0,tt7094780,8.7,6855.0,26.485,8.4
tm244307,MOVIE,2017,R,117,"['thriller', 'fantasy', 'action', 'crime', 'scifi']",['US'],0.0,tt5519340,6.3,183841.0,25.593,6.2
tm298846,MOVIE,2017,Unknown,83,['comedy'],['US'],0.0,tt5990342,6.5,7496.0,8.304,6.2
tm412623,MOVIE,2018,Unknown,105,"['romance', 'comedy']",['GB'],0.0,tt3799232,5.9,81639.0,79.881,7.3
tm298339,MOVIE,2017,Unknown,95,"['drama', 'comedy', 'sport', 'european']",['IE'],0.0,tt5016946,7.0,13708.0,11.599,7.1
ts57964,SHOW,2017,TV-Y7,16,"['comedy', 'family', 'fantasy', 'horror', 'animation']",['US'],2.0,tt4858114,5.5,694.0,24.098,7.4
tm245176,MOVIE,2017,Unknown,113,"['drama', 'action', 'war']","['IQ', 'GB']",0.0,tt2582576,6.3,22854.0,47.136,6.5
ts78298,SHOW,2018,TV-14,79,"['drama', 'family']",['KR'],1.0,tt7923710,9.2,5481.0,14.997,8.9
ts83251,SHOW,2018,TV-14,24,"['comedy', 'reality']",['US'],3.0,tt8425308,7.1,3316.0,11.61,6.8
ts55194,SHOW,2017,TV-14,30,['comedy'],['US'],3.0,tt6026278,3.5,7233.0,9.87,3.6
ts84335,SHOW,2018,TV-MA,57,"['drama', 'crime', 'thriller']",['PL'],1.0,tt7371666,6.8,4173.0,8.68,6.5
tm351101,MOVIE,2018,Unknown,98,"['drama', 'fantasy', 'horror', 'thriller', 'european']","['ES', 'FR']",0.0,tt5592878,6.4,11561.0,16.218,6.4
tm299504,MOVIE,2017,Unknown,109,"['comedy', 'european']",['ES'],0.0,tt5176252,6.2,3986.0,10.419,6.8
tm321224,MOVIE,2018,R,100,"['comedy', 'action']",['US'],0.0,tt3317234,5.4,29773.0,14.0,5.5
tm359978,MOVIE,2017,Unknown,109,"['thriller', 'horror', 'crime', 'scifi']",['KR'],0.0,tt4236484,7.4,29804.0,17.152,8.0
tm306301,MOVIE,2018,R,82,"['thriller', 'horror']","['FR', 'US']",0.0,tt6516314,5.5,7534.0,9.613,5.8
ts57947,SHOW,2017,Unknown,48,"['crime', 'thriller', 'drama', 'european']",['BE'],2.0,tt6136644,7.0,2311.0,14.82,6.6
ts53936,SHOW,2017,TV-14,51,"['drama', 'crime']",['TR'],1.0,tt6478854,8.4,17727.0,10.828,8.2
ts83763,SHOW,2018,TV-MA,59,"['crime', 'thriller']",['GB'],1.0,tt7660730,7.4,4790.0,13.209,6.9
